,title_id,title,year,genre,duration,director,actors,description,avg_vote,budget,gross_income_usa,gross_income_global,votes,user_reviews,critics_reviews,profit
64504,tt2386502,A Long Way Off,2014,Drama,105,"Michael Davis, John Errington","Robert Davi, Edie McClurg, John Diehl, Robert Crayton, Jason Burkey, Zoe Myers, Sean Hannity, Robert Amaya, Jordan Rhodes, Alec VanOwen, Dave Blamy, Johanna Jowett, Rusty Martin Sr., Melissa Eastwood, Jeremy DeCarlos",A modern day version of The Prodigal Son Parable,4.5,500000,30104,30104.0,161,4.0,17.0,-469896.0
43595,tt0391304,A Lot Like Love,2005,Comedy,107,Nigel Cole,"Amanda Peet, Ashton Kutcher, Taryn Manning, Aimee Garcia, Lee Garlington, Birdie M. Hale, Tyrone Giordano, Melissa van der Schyff, Theresa Spruill, James Read, Molly Cheek, Sarah Ann Morris, Gabriel Mann, Kathryn Hahn, Ali Larter",Unaquainted Emily and Oliver join the mile high club together on the way from LAX to NYC - end of story except they meet on and off the next 7 years. Are they meant for each other?,6.6,30000000,21845719,42886719.0,65355,167.0,112.0,12886719.0
65626,tt2609758,A Madea Christmas,2013,Comedy,100,Tyler Perry,"Tyler Perry, Anna Maria Horsford, Tika Sumpter, Eric Lively, JR Lemon, Larry the Cable Guy, Kathy Najimy, Chad Michael Murray, Alicia Witt, Noah Urrea, Lisa Whelchel, Caroline Kennedy, Julie Ann Doan, Vickie Eng, Whitney Christopher",Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,4.8,25000000,52543354,53396354.0,5560,30.0,25.0,28396354.0
78432,tt7054636,A Madea Family Funeral,2019,Comedy,109,Tyler Perry,"Tyler Perry, Cassi Davis, Patrice Lovely, Mike Tyson, Ciera Payton, Kj Smith, Quin Walters, Aeriél Miranda, Jen Harper, Courtney Burrell, Rome Flynn, David Otunga, Derek Morgan, Aryeh-Or, Christianee Porter","A joyous family reunion becomes a hilarious nightmare as Madea and the crew travel to backwoods Georgia, where they find themselves unexpectedly planning a funeral that might unveil unsavory family secrets.",4.3,20000000,73257045,74747725.0,2849,117.0,22.0,54747725.0
65397,tt2557490,A Million Ways to Die in the West,2014,Comedy,116,Seth MacFarlane,"Seth MacFarlane, Charlize Theron, Amanda Seyfried, Liam Neeson, Giovanni Ribisi, Neil Patrick Harris, Sarah Silverman, Christopher Hagen, Wes Studi, Matt Clark, Evan Jones, Aaron McPherson, Rex Linn, Brett Rickaby, Alex Borstein","As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his newly found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",6.1,40000000,43139300,87189756.0,163169,491.0,298.0,47189756.0
52934,tt1179056,A Nightmare on Elm Street,2010,Crime,95,Samuel Bayer,"Jackie Earle Haley, Kyle Gallner, Rooney Mara, Katie Cassidy, Thomas Dekker, Kellan Lutz, Clancy Brown, Connie Britton, Lia D. Mortensen, Julianna Damm, Christian Stolte, Katie Schooping Knight, Hailey Schooping Knight, Leah Uteg, Don Robert Cass","The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.",5.2,35000000,63075011,115664037.0,87398,691.0,379.0,80664037.0
50542,tt0971209,A Perfect Getaway,2009,Action,98,David Twohy,"Steve Zahn, Timothy Olyphant, Milla Jovovich, Kiele Sanchez, Marley Shelton, Chris Hemsworth, Anthony Ruivivar, Dale Dickey, Peter Navy Tuiasosopo, Wendy Braun, Jim Cruz, Angela Sun, Leandra Gillis, Amit Yogev, Carlos Alberto Lopez",Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands.,6.5,14000000,15515460,22869853.0,64890,246.0,103.0,8869853.0
63555,tt2275471,A Perfect Man,2013,Drama,95,Kees Van Oostrum,"Jeanne Tripplehorn, Liev Schreiber, Joelle Carter, Louise Fletcher, Renée Soutendijk, Huub Stapel, Katie Carr, Kevin Rooney, Joop Doderer, Marielle Van Sauers, Marc Van Eeghem, Victor Löw, Michael Pas, Baruch Schwarts, Yannick van de Velde",A womanizing husband inadvertently falls back in love with his wife over the phone when she pretends to be another woman.,5.2,5000000,7117,14147.0,1839,8.0,9.0,-4985853.0
49215,tt0834941,A Plumm Summer,2007,Adventure,99,Caroline Zelder,"Jeff Daniels, William Baldwin, Henry Winkler, Lisa Guerrero, Chris Massoglia, Owen Pearce, Morgan Flynn, Brenda Strong, Tim Quill, Peter Scolari, Rick Overton, Richard Riehle, Clint Howard, Gavin Black, Ben Trotter","Based on a true-story - A Plumm Summer tells the remarkable tale of two young brothers, Elliott and Rocky Plumm, who go head-to-head with the FBI in order to crack the ""frog-napping"" case and get their beloved TV puppet, Froggy Doo back on the air, all the while become local heroes and best friends.",6.0,3700000,63521,63521.0,356,8.0,12.0,-3636479.0
44672,tt0420087,A Prairie Home Companion,2006,Comedy,105,Robert Altman,"Marylouise Burke, Woody Harrelson, L.Q. Jones, Tommy Lee Jones, Garrison Keillor, Kevin Kline, Lindsay Lohan, Virginia Madsen, John C. Reilly, Maya Rudolph, Tim Russell, Sue Scott, Meryl Streep, Lily Tomlin, Tom Keith","A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court.",6.7,10000000,20342852,25986072.0,21210,281.0,205.0,15986072.0
77767,tt6644200,A Quiet Place,2018,Drama,90,John Krasinski,"Emily Blunt, John Krasinski, Millicent Simmonds, Noah Jupe, Cade Woodward, Leon Russom","In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",7.5,17000000,188024361,340939361.0,333041,2617.0,541.0,323939361.0
59974,tt1817276,A Resurrection,2013,Horror,89,Matt Orlando,"Mischa Barton, Devon Sawa, Michael Clarke Duncan, J. Michael Trautmann, Nick Jandl, Stuart Stone, Alanna Janell, Morgan Wolk, Annie Kitral, Patrick de Ledebur, Matthew Willig, Brenden Meers, Jason McCune, Sean Derry, Larry Meyers",A murdered boys spirit seeks revenge by seeking six souls to live again.,3.9,5000000,10730,10730.0,1547,14.0,11.0,-4989270.0
44063,tt0405296,A Scanner Darkly,2006,Animation,100,Richard Linklater,"Rory Cochrane, Robert Downey Jr., Mitch Baker, Keanu Reeves, Sean Allen, Cliff Haby, Steven Chester Prince, Winona Ryder, Natasha Janina Valdez, Mark Turner, Woody Harrelson, Chamblee Ferguson, Angela Rawna, Eliza Stevens, Sarah Menchaca",An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,7.1,8700000,5501616,7659654.0,102154,310.0,239.0,-1040346.0
54675,tt1315981,A Single Man,2009,Drama,99,Tom Ford,"Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode, Jon Kortajarena, Paulette Lamori, Ryan Simpkins, Ginnifer Goodwin, Teddy Sears, Paul Butler, Aaron Sanders, Aline Weber, Keri Lynn Pratt, Jenna Gavigan, Alicia Carr","An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.",7.6,7000000,9176000,24964890.0,100926,270.0,300.0,17964890.0
56711,tt1517451,A Star Is Born,2018,Drama,136,Bradley Cooper,"Lady Gaga, Bradley Cooper, Sam Elliott, Andrew Dice Clay, Rafi Gavron, Anthony Ramos, Dave Chappelle, Alec Baldwin, Marlon Williams, Brandi Carlile, Ron Rifkin, Barry Shabaka Henley, Michael D. Roberts, Michael Harney, Rebecca Field",A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,7.7,36000000,215288866,434888866.0,284195,2568.0,458.0,398888866.0
48181,tt0763831,A Thousand Words,2012,Comedy,91,Brian Robbins,"Eddie Murphy, Kerry Washington, Emanuel Ragsdale, Jill Basey, Greg Collins, Robert LeQuang, Michael G. Wilkinson, Lyndsey Nelson, Michael Cody Gilbert, Lou Saliba, John Gatins, Clark Duke, Cliff Curtis, Mitchell Fink, Edi Patterson","After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks.",5.9,40000000,18450127,24397992.0,37175,106.0,71.0,-15602008.0
54074,tt1268799,A Very Harold & Kumar 3D Christmas,2011,Adventure,90,Todd Strauss-Schulson,"Patton Oswalt, Isabella Gielniak, Kal Penn, Austin Bickel, Inga R. Wilson, John Cho, Bobby Lee, Thomas Lennon, Amir Blumenfeld, Paula Garcés, Danny Trejo, Marvin Cruz, Allyson Lengers, Gabriel Anderson, Eric Kissack","Six years after their Guantanamo Bay adventure, stoner buds Harold Lee and Kumar Patel cause a holiday fracas by inadvertently burning down Harold's father-in-law's prize Christmas tree.",6.3,19000000,35061031,35387212.0,62890,100.0,166.0,16387212.0
42343,tt0365907,A Walk Among the Tombstones,2014,Action,114,Scott Frank,"Liam Neeson, Maurice Compte, Patrick McDade, Luciano Acuna Jr., Hans Marrero, Laura Birn, David Harbour, Adam David Thompson, Boyd Holbrook, Kim Rosen, Dan Stevens, Eric Nelsen, Jon Goracy, Razane Jammal, Stephanie Andujar",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,6.5,28000000,26307600,53181600.0,106991,228.0,272.0,25181600.0
52928,tt1178665,A Walk in the Woods,2015,Adventure,104,Ken Kwapis,"Robert Redford, Nick Nolte, Emma Thompson, Mary Steenburgen, Nick Offerman, Kristen Schaal, R. Keith Harris, Randall Newsome, Hayley Lovitt, Linds Edwards, Susan McPhail, Andrew Vogel, Derek Krantz, Gaia Wise, Tucker Meek","After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends.",6.3,8000000,29504281,37461274.0,22559,151.0,168.0,29461274.0
38788,tt0281358,A Walk to Remember,2002,Drama,101,Adam Shankman,"Shane West, Mandy Moore, Peter Coyote, Daryl Hannah, Lauren German, Clayne Crawford, Al Thompson, Paz de la Huerta, Jonathan Parks Jordan, Matt Lutz, David Andrews, David Lee Smith, Xavier Hernandez, Marisa Miller, Paula Jones","The story of two North Carolina teens, Landon Carter and Jamie Sullivan, who are thrown together after Landon gets into trouble and is made to do community service.",7.4,11800000,41281092,47494916.0,190957,993.0,79.0,35694916.0
57853,tt1620680,A Wrinkle in Time,2018,Adventure,109,Ava DuVernay,"Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Levi Miller, Deric McCabe, Chris Pine, Gugu Mbatha-Raw, Zach Galifianakis, Michael Peña, André Holland, Rowan Blanchard, Bellamy Young, David Oyelowo, Conrad Roberts","After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",4.2,100000000,100478608,132675864.0,36925,863.0,264.0,32675864.0
75551,tt5709188,A-X-L,2018,Action,98,Oliver Daly,"Alex Neustaedter, Becky G, Alex MacNicoll, Dominic Rains, Thomas Jane, Lou Taylor Pucci, Patricia De Leon, Niko Guardado, Marie-Françoise Theodore, Ted McGinley, Madeline Bertani, Andrew Ortenberg, Hassie Harrison, Magdalene Vick, Sam Upton","A.X.L. is a top-secret, robotic dog who develops a special friendship with Miles and will go to any length to protect his new companion.",5.2,10000000,6501381,8467697.0,8059,167.0,25.0,-1532303.0
46705,tt0466856,ATL,2006,Comedy,105,Chris Robinson,"Greg Andrews, Monica, Brandon Bernard Benton, Adam Boyer, April Clark, Albert Daniels, Steven R. Ewing, Alvin Lee Fleming, Big Gipp, Bart Hansard, T.I., Khadijah, Malika, Bone Crusher, Monique Harris","As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.",6.1,20000000,21170563,21170563.0,10390,97.0,52.0,1170563.0
48120,tt0758730,AVPR: Aliens vs Predator - Requiem,2007,Action,94,"Colin Strause, Greg Strause","Steven Pasquale, Reiko Aylesworth, John Ortiz, Johnny Lewis, Ariel Gade, Kristen Hager, Sam Trammell, Robert Joy, David Paetkau, Tom Woodruff Jr., Ian Whyte, Chelah Horsdal, Meshach Peters, Matt Ward, Michal Suchánek","Warring Alien and Predator races descend on a rural Colorado town, where unsuspecting residents must band together for any chance of survival.",4.7,40000000,41797066,128883756.0,111198,1052.0,224.0,88883756.0
57604,tt1600195,Abduction,2011,Action,106,John Singleton,"Jake Andolina, Oriah Acima Andrews, Ken Arnold, Maria Bello, Steve Blass, Derek Burnell, Benjamin J. Cain Jr., Holly Scott Cavanaugh, Radick Cembrzynski, Richard Cetrone, Mike Clark, Lily Collins, Jack Erdie, Rita Gregory, Tim Griffin",A thriller centered on a young man who sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,5.1,35000000,28087155,82087155.0,73490,187.0,180.0,47087155.0
61048,tt1945062,About Cherry,2012,Drama,98,Stephen Elliott,"Ashley Hinshaw, Lili Taylor, Dev Patel, Diane Farr, Jonny Weston, James Franco, Heather Graham, Maya Raines, Vincent Palo, Elana Krausz, Isaac Fitzberald, Lorelei Lee, K. Lee, Princess Donna, Sensi Pearl","A troubled young woman moves to San Francisco, where she becomes involved in pornography and aligns herself with a cocaine-addicted lawyer.",4.8,2500000,3003,8315.0,9316,41.0,51.0,-2491685.0
60071,tt1826590,About Last Night,2014,Comedy,100,Steve Pink,"Kevin Hart, Michael Ealy, Regina Hall, Joy Bryant, Christopher McDonald, Adam Rodriguez, Joe Lo Truglio, Paula Patton, Terrell Owens, Catherine Shu, David Greenman, Bryan Callen, Paul Quinn, Hailey Boyle, Selita Ebanks",Follow two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.,6.1,12500000,48637684,49002684.0,21474,45.0,91.0,36502684.0
37544,tt0257360,About Schmidt,2002,Comedy,125,Alexander Payne,"Jack Nicholson, Kathy Bates, Hope Davis, Dermot Mulroney, June Squibb, Howard Hesseman, Harry Groener, Connie Ray, Len Cariou, Mark Venhuizen, Cheryl Hamada, Phil Reeves, Matt Winston, James M. Connor, Jill Anderson","A man upon retirement, embarks on a journey to his estranged daughter's wedding, only to discover more about himself and life than he ever expected.",7.1,30000000,65016287,105834556.0,118520,626.0,221.0,75834556.0
43277,tt0384793,Accepted,2006,Comedy,93,Steve Pink,"Justin Long, Jonah Hill, Adam Herschman, Columbus Short, Maria Thayer, Lewis Black, Blake Lively, Mark Derwin, Ann Cusack, Hannah Marks, Robin Lord Taylor, Sam Horrigan, Joe Hursley, Jeremy Howard, Anthony Heald","A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",6.4,23000000,36323505,38505009.0,117830,219.0,117.0,15505009.0
76475,tt6063050,Acrimony,2018,Drama,120,Tyler Perry,"Taraji P. Henson, Lyriq Bent, Crystle Stewart, Jazmyn Simon, Ptosha Storey, Danielle Nicolet, Nelson Estevez, Kendrick Cross, Jay Hunter, Ajiona Alexus, Antonio Madison, Shavon Kirksey, Racquel Bianca John, Bresha Webb, Angelique Valentine","A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.",5.8,20000000,43549096,46403669.0,6853,204.0,33.0,26403669.0
57527,tt1591479,Act of Valor,2012,Action,110,"Mike McCoy, Scott Waugh","Rorke Denver, Dave, Sonny, Weimy, Ray, Ajay, Mikey, Derrick Van Orden, Katelyn, Callaghan, Duncan Smith, Billy, Roselyn Sanchez, Jason Cottle, Alex Veadov",An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.,6.5,12000000,70012847,81275130.0,64320,361.0,216.0,69275130.0
38077,tt0268126,Adaptation.,2002,Comedy,115,Spike Jonze,"Nicolas Cage, Tilda Swinton, Meryl Streep, Chris Cooper, Jay Tavare, Litefoot, Roger Willie, Jim Beaver, Cara Seymour, Doug Jones, Stephen Tobolowsky, Gary Farmer, Peter Jason, Gregory Itzin, Curtis Hanson",A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by,7.7,19000000,22498520,32801173.0,167686,735.0,250.0,13801173.0
63026,tt2205401,Addicted,2014,Drama,106,Bille Woodruff,"Boris Kodjoe, Brandon Gonzales, Cameron Mills, Daniel O'Callaghan, Emayatzy Corinealdi, Garrett Hines, Hunter Burke, John Newberg, Kat Graham, Landon Runion, Lauren Marquez, Maria Howell, Omer Mughal, Paul Hall, Sharon Leal",A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,5.2,5000000,17390770,17534314.0,7788,39.0,10.0,12534314.0
59924,tt1814621,Admission,2013,Comedy,107,Paul Weitz,"Tina Fey, Ann Harada, Ben Levin, Dan Levy, Maggie Keenan-Bolger, Gloria Reuben, Paul Rudd, Wallace Shawn, Elaine Kussack, Christopher Evan Welch, Michael Genadry, Juliet Brett, John Brodsky, Camille Branton, Sarita Choudhury",A Princeton admissions officer who is up for a major promotion takes a professional risk after she meets a college-bound alternative school kid who just might be the son she gave up years ago in a secret adoption.,5.7,13000000,18007317,18637201.0,32179,96.0,152.0,5637201.0
47964,tt0497316,Adrift in Manhattan,2007,Drama,91,Alfredo Rodriguez de Villa,"Heather Graham, Victor Rasuk, Dominic Chianese, Marlene Forte, Richard Petrocelli, Elizabeth Peña, William Baldwin, Karen Olivo, Nicolle Rochelle, Erika Michels, Liam de Villa, Keren Love Perilman, Karina Arroyave, Alexis Smith, Anthony Cirillo",The lives of three lonely strangers intersect while commuting on New York's 1 and 9 subway lines.,5.5,4000000,2099,90272.0,1614,23.0,19.0,-3909728.0
